OP,"Heroically, with bravery"
OP,"I'll go on with my life, "
OP,"just a long, long time. "
OP,But if the two of us should get split up 
OP,"by whatever means, "
OP,"let go of me, "
OP,Take my revolution. 
Title,Utena ~ La Fillette Revolutionnaire 
OP,"In the sunny garden, we held each other's hands,"
OP,"drew close together and soothed each other with the words,"
OP,"""Neither of us will ever fall in love again."" "
OP,Everytime 
OP,Into this photograph of us 
OP,"smiling cheek to cheek, "
OP,"I took a bit of loneliness, "
OP,and crammed it inside. 
OP,Revolution! 
OP,"Even in my dreams, even through my tears, "
OP,"even though I'm being hurt, "
OP,"reality is approaching now, frantically. "
OP,What I want now is to find out 
OP,"just where I belong, "
OP,"and my self-worth, up through today. "
OP,"Heroically, I'll throw away "
OP,"my clothes 'til I'm nude, "
OP,"like the roses dancing all around me, whirling free."
OP,But if the two of us should get split up 
OP,"by whatever means, "
OP,"I swear to you, I will change the world. "
Girl,"Hey, did you hear the rumor? "
Girl,What rumor would this be? 
Girl,The one about Saionji-sempai? 
Girl,Yeahyeahyeahyeahyeah. 
Card,"Senior High 11th Grade, Class A "
Card,Saionji Kyouichi 
Card,The above named has been punished by expulsion for
Card,flagrantly violating the Academy's rules of conduct.
Card,"Provost, Ohtori Academy "
Card,"Senior High 11th Grade, Class A Saionji Kyouichi"
Card,has been punished by expulsion 
Girl,Oh... 
Girl,Did that really happen? 
Girl,What are you talking about now? 
Girl,So that's it... no wonder I haven't noticed him around this month.
Girl,But why was he expelled? 
Girl,I don't know... 
Girl,"I kinda admired him for a while, though. "
Girl,Huh? What's so good about him? 
Girl,What are you saying? Weren't you the one buying pics of Saionji-sempai?
Girl,Weren't you the one looking to steal a kiss off of him?
Girl,"Oh, stop that already. "
Girl,"Ah, but Saionji-sempai was dreamy... "
Girl,"I wonder how he's doing, wherever he is. "
Girl,You said it. 
Saionji,Hi there. 
Wakaba,I'm home. 
Title,Wakaba Hath Flourished Verdantly 
Wakaba,Did anybody come by? 
Saionji,"No. You're kind of late coming back, aren't you?"
Wakaba,"Oh, sorry. I just stopped to do a bit of shopping."
Wakaba,Here. I thought you could use these. 
Saionji,I'm sorry. 
Saionji,"Even though I promised to leave soon, here I am still dragging my feet."
Wakaba,Would you like some coffee? 
Saionji,"Although I've been expelled, with nowhere to go, no friends, no money..."
Saionji,"...and as miserable as I am at having come back here,"
Saionji,"...you gave me shelter, as brave as Joan of Arc."
