OP,"Heroically, with bravery"
OP,"I'll go on with my life, "
OP,"just a long, long time. "
OP,But if the two of us should get split up 
OP,"by whatever means, "
OP,"let go of me, "
OP,Take my revolution. 
Title,Utena ~ La Fillette Revolutionnaire 
OP,"In the sunny garden, we held each other's hands,"
OP,"drew close together and soothed each other with the words,"
OP,"""Neither of us will ever fall in love again."" "
OP,Everytime 
OP,Into this photograph of us 
OP,"smiling cheek to cheek, "
OP,"I took a bit of loneliness, "
OP,and crammed it inside. 
OP,Revolution! 
OP,"Even in my dreams, even through my tears, "
OP,"even though I'm being hurt, "
OP,"reality is approaching now, frantically. "
OP,What I want now is to find out 
OP,"just where I belong, "
OP,"and my self-worth, up through today. "
OP,"Heroically, I'll throw away "
OP,"my clothes 'til I'm nude, "
OP,"like the roses dancing all around me, whirling free."
OP,But if the two of us should get split up 
OP,"by whatever means, "
OP,"I swear to you, I will change the world. "
Narrator,Once upon a time... 
Narrator,there was a princess grieving over the deaths of her mother and father.
Narrator,Before this princess appeared a prince traveling upon a white horse.
Narrator,"His appearance gallant, and his smile gentle,"
Narrator,"the prince enveloped the princess in the scent of roses, and wiped away her tears."
Prince,"""Little one bearing up alone under grief, "
Prince,"please lose not thy strength and nobility when thou growest up."""
Prince,"""As a token of this day, please retain this."""
Princess,"""Pray, shall we meet once more?"" "
Prince,"""This ring should guide thee to me."" "
Narrator,Was the ring from the prince meant as an engagement ring?
Narrator,"That part was good, but because of the strength of her admiration for the prince,"
Narrator,the princess made up her mind to become a prince herself!
Narrator,But is that really good for her? 
Title,Cowbell of Happiness 
Roger,"All right, everyone, thanks a lot! "
Roger,"Hey, Steve... Up next is a pendant from the famous designer brand Sebastian Dior."
Steve,"Wh- what did you say, Roger?! "
Roger,"Look, how about that? The sparkle is so elegant!"
Utena,"Himemiya, are you still watching that? "
Anthy,"Yes, I'll be going to sleep soon. "
Steve,"Great, Roger! "
Utena,"Well then, 'night. "
Anthy,Good night. 
Roger,"There you have it, the pendant from the famous designer brand Sebastian Dior."
Roger,Order now! 
Anthy,How cute... 
Keiko,"How pretty, Nanami-sama! "
Yuuko,What a beautiful dress! 
Nanami,My dear uncle bought it for me. It's no big deal.
keiko,"How pretty, Nanami-sama! "
Yuuko,What a beautiful ring! 
Keiko,What beautiful shoes! 
Yuuko,What beautiful earrings! 
Keiko&Yuuk,"It's so you. You're always the best dresser, Nanami-sama."
Nanami,It's no big deal. 
