OP,"Heroically, with bravery"
OP,"I'll go on with my life, "
OP,"just a long, long time. "
OP,But if the two of us should get split up 
OP,"by whatever means, "
OP,"let go of me, "
OP,Take my revolution. 
Title,Utena ~ La Fillette Revolutionnaire 
OP,"In the sunny garden, we held each other's hands,"
OP,"drew close together and soothed each other with the words,"
OP,"""Neither of us will ever fall in love again."" "
OP,Everytime 
OP,Into this photograph of us 
OP,"smiling cheek to cheek, "
OP,"I took a bit of loneliness, "
OP,and crammed it inside. 
OP,Revolution! 
OP,"Even in my dreams, even through my tears, "
OP,"even though I'm being hurt, "
OP,"reality is approaching now, frantically. "
OP,What I want now is to find out 
OP,"just where I belong, "
OP,"and my self-worth, up through today. "
OP,"Heroically, I'll throw away "
OP,"my clothes 'til I'm nude, "
OP,"like the roses dancing all around me, whirling free."
OP,But if the two of us should get split up 
OP,"by whatever means, "
OP,"I swear to you, I will change the world."
Boy,What's wrong? 
Kozue,"It's nothing. So, speaking of Toshiko... "
Kozue,"In the end, it looks like she went to Atsushi's place again, yesterday."
Kozue,"So she shouldn't have been so stubborn about it in the first place, right?"
Kozue,And then... 
Teacher,Micky... 
Teacher,Are you going to your piano lesson? 
Miki,Yes. 
Teacher,I have high expectations for you. Work hard.
Miki,Yes sir. And are you feeling better now? 
Teacher,"I've caused you problems, haven't I? "
Miki,Not at all. 
Teacher,"Actually, speaking of problems, I need to have a talk with you, Micky."
Boy,What's wrong? 
Boy,Hey... 
title,Landscape Framed by Kozue 
Nanami,"Onii-sama, have you stayed home from school again today?"
Nanami,"At the very least, you could have dinner on time.."
Nanami,Onii-sama... 
Nanami,"It's all right, Onii-sama. "
Nanami,I'll look after the Student Council. 
Mamiya,The Student Council... 
Mamiya,The Student Council members... 
Mamiya,"With their spirits, we might forge a sword powerful enough to defeat Tenjou Utena."
Mamiya,That's what my Black Rose tells me. 
Souji,"However, they have all been defeated in Duels."
Souji,They are weak-hearted people. 
Mamiya,There aren't many people who can fully control their hearts.
Mamiya,I'm sure it's particularly difficult for people of such young age.
Mamiya,It would be far better to let their spirit swords be received by someone else.
Mamiya,"That way, a stronger Duelist can be born."
Souji,I understand. 
Souji,"For the sake of making you the Rose Bride, I'll consider it."
Souji,"However, drawing their spirit swords requires a hand that can capture their hearts."
Girl,Kozue! 
Girl,"Hey, Kozue... You've changed boyfriends again?"
Kozue,I haven't changed boyfriends... I've added one.
Girl,"Oh, the things you say! You lucky girl! "
