OP,"Heroically, with bravery"
OP,"I'll go on with my life, "
OP,"just a long, long time. "
OP,But if the two of us should get split up
OP,"by whatever means, "
OP,"let go of me, "
OP,Take my revolution. 
Title,Utena ~ La Fillette Revolutionnaire 
OP,"In the sunny garden, we held each other's hands,"
OP,"drew close together and soothed each other with the words,"
OP,"""Neither of us will ever fall in love again."""
OP,Everytime 
OP,Into this photograph of us 
OP,"smiling cheek to cheek, "
OP,"I took a bit of loneliness, "
OP,and crammed it inside. 
OP,Revolution! 
OP,"Even in my dreams, even through my tears, "
OP,"even though I'm being hurt, "
OP,"reality is approaching now, frantically. "
OP,What I want now is to find out 
OP,"just where I belong, "
OP,"and my self-worth, up through today. "
OP,"Heroically, I'll throw away "
OP,"my clothes 'til I'm nude, "
OP,"like the roses dancing all around me, whirling free."
OP,But if the two of us should get split up
OP,"by whatever means, "
OP,"I swear to you, I will change the world."
Akio,And so at last even the black rose comes to its final flower.
Akio,"However, I wonder if he himself will actually fight."
Title,Nemuro Memorial Hall 
Miki,"We've got to find out who they really are, and quickly."
Miki,They're not trying to take the Rose Bride... They're trying to kill her!
Miki,"Needless to say, it's our duty for us of the Student Council enforcement division,"
Miki,"...as representatives of an autonomous body, to maintain order within the Academy."
Nanami,So true. Just who are these people who manipulate regular students and force them to duel TenjouUtena one after the other?
Juri,You're rather impatient. 
Juri,"Because your friends, and even Touga, have been targeted?"
Nanami,"As usual, you know everything. "
Nanam,"But, if your intelligence network is good enough to find that out,"
Nanami,"...then I want you to find out who these people are, and now!"
Miki,There is one clue. 
Juri,Only those people chosen by the Ends of the World should possess the Rose Signet.
Miki,"So, the shadowskulker may in fact be the Ends of the World, right?"
Juri,Who knows? 
Nanami,"But, looking ... evidence, that someone ... backed by ... of the World, right?"
Miki,"In any case, that ... must be ... in our quiet Academy."
Juri,"Pardon me, I couldn't hear you very well."
Utena,"Chuchu! Chuchu! Here, Chuchu! "
Utena,"Sheesh, now where could he have gone? "
Mikage,Does this creature belong to you? 
Utena,"Ah, Chuchu! "
Mikage,You're... 
Utena,Thanks. He give you any trouble? 
Mikage,"Not at all. I found him crying, caught in a mousetrap in the kitchen."
Utena,Mousetrap? 
Utena,"Behave yourself once in a while, 'kay? "
Mikage,Tenjou Utena-san... 
Utena,How'd you know my name? 
Mikage,Pleased to meet you. I've had an interest in you for quite some time.
Mikage,"I'm Mikage Souji, from the High School. "
