OP,"Heroically, with bravery"
OP,"I'll go on with my life, "
OP,"just a long, long time. "
OP,But if the two of us should get split up 
OP,"by whatever means, "
OP,"let go of me, "
OP,Take my revolution. 
Title,Utena ~ La Fillette Revolutionnaire 
OP,"In the sunny garden, we held each other's hands,"
OP,"drew close together and soothed each other with the words,"
OP,"""Neither of us will ever fall in love again."" "
OP,Everytime 
OP,Into this photograph of us 
OP,"smiling cheek to cheek, "
OP,"I took a bit of loneliness, "
OP,and crammed it inside. 
OP,Revolution! 
OP,"Even in my dreams, even through my tears, "
OP,"even though I'm being hurt, "
OP,"reality is approaching now, frantically. "
OP,What I want now is to find out 
OP,"just where I belong, "
OP,"and my self-worth, up through today. "
OP,"Heroically, I'll throw away "
OP,"my clothes 'til I'm nude, "
OP,"like the roses dancing all around me, whirling free."
OP,But if the two of us should get split up 
OP,"by whatever means, "
OP,"I swear to you, I will change the world."
sign,"Senior High 11th Grade, Class A Saionji Kyouichi The above named person has been punished by expulsion forflagrantly violating the Academy's rules of conduct. Provost, OhtoriAcademy"
Boy,"A Hey, did you hear about Saionji? "
sign,"Senior High 11th Grade, Class A Saionji Kyouichi"
Boy,"B Yeah, I heard. What the heck did he do? "
sign,has been punished by expulsion 
Boy,"B Did you say ""expelled?"" "
Juri,That fool... 
Juri,Starting a Duel over his desire for the Rose Bride without permission from the Ends of the World...
Juri,Is there any limit to his shame? 
Miki,"I thought he might do that eventually, "
Miki,"but now that he has, does it really seem true to character?"
Juri,So he turned out to be the laughingstock of the Student Council.
Touga,I'll do everything in my power to have your expulsion overturned as quickly as possible.
Saioinji,Sorry to further burden you... 
Touga,Your's and Himemiya's exchange diary? 
Touga,I see. 
Touga,I'll take responsibility for delivering it to her.
Saionji,Sorry for all the trouble I've caused thus far.
Touga,"Don't worry about it; after all, we are best friends."
Title,Nanami's Precious One 
Touga,"If the egg's shell does not break, the chick will die without being born."
Touga,We are the chick; the egg is the world. 
Touga,"If the world's shell does not break, we will die without being born."
Touga,Break the world's shell! 
All,For the sake of revolutionizing the world! 
Touga,We've received a new letter from the Ends of the World.
Touga,Another Duel will be soon upon us. 
Juri,"Taking turns, Touga should be next, but... "
Miki,Touga-sempai's wound hasn't healed yet. 
Miki,I'll fight in his place. 
Juri,You can't beat Utena. 
Juri,"I'll go. I will crush Tenjou Utena for sure, this time."
Miki,"I'm going. Please back down, Juri-san. "
Juri,What? 
Touga,"Not so hasty, you two. "
