OP,"Heroically, with bravery "
OP,"I'll go on with my life, "
OP,"just a long, long time. "
OP,But if the two of us should get split up
OP,"by whatever means, "
OP,"let go of me, "
OP,Take my revolution. 
Title,Utena - La Fillette Revolutionnaire 
OP,"In the sunny garden, we held each other's hands,"
OP,"drew close together and soothed each other with the words,"
OP,"""Neither of us will ever fall in love again."""
OP,Everytime 
OP,Into this photograph of us 
OP,"smiling cheek to cheek, "
OP,"I took a bit of loneliness, "
OP,and crammed it inside. 
OP,Revolution! 
OP,"Even in my dreams, even through my tears, "
OP,"even though I'm being hurt, "
OP,"reality is approaching now, frantically. "
OP,What I want now is to find out 
OP,"just where I belong, "
OP,"and my self-worth, up through today. "
OP,"Heroically, I'll throw away "
OP,"my clothes 'til I'm nude, "
OP,"like the roses dancing all around me, whirling free."
OP,But if the two of us should get split up
OP,"by whatever means, "
OP,"I swear to you, I will change the world. "
Utena,"So it's come to this, Micky... "
Miki,Yes. 
Miki,I have to get that music back. 
Miki,"Therefore, whatever it takes, I must have the Bride."
Utena,It suits you better to sit down at the piano.
Juri,Definitely. 
Miki,"The Rose Bride will be mine, "
Miki,even if I have to hurt you! 
Nanami,"You play the piano so wonderfully, Miki."
Nanami,You're the pride of our academy. 
Nanami,It was your performance that added grace to the party the other day.
Nanami,But why did you give up on the idea of entering the contest?
Nanami,The teachers were disappointed. 
Miki,This piano seems a bit out of tune. 
Nanami,Does it? 
Nanami,It was just tuned last week. 
Miki,"Well, then maybe it's me that needs tuning."
Nanami,"You always play this piece when you're alone, don't you?"
Miki,This piece is my only reason for playing the piano.
Miki,I keep playing because I want a certain someone to hear this music.
Nanami,A certain someone? 
Miki,"But, I can't play this piece quite the way I'd like."
Miki,"No matter what I do, it just doesn't sound like it should."
Nanami,How could that be? 
Nanami,It sounds just fine to me. 
Nanami,The sound conveys your feelings well enough.
Miki,No one can play this piece without eternal beauty within themselves.
Nanami,And what's it called? 
Miki,"""The Sunny Garden"" "
Title,The Sunny Garden - Prelude - 
Wakaba,Oh no! This is my worst score ever! 
Utena,"Yeah, that's too bad. "
Wakaba,"Well, it's okay if we just learn the basic multiplication tables."
Utena,I think we were supposed to learn logical reasoning.
Wakaba,"But my mama told me, "
Wakaba,"""Ladies leave all the logical thinking to the men."""
Utena,I see. 
Wakaba,You'll do fine since you're good at math.
Wakaba,No way! 
Wakaba,You were never this bad at math! 
Utena,I was a bit distracted. 
