OP,"Heroically, with bravery"
OP,"I'll go on with my life, "
OP,"just a long, long time. "
OP,But if the two of us should get split up 
OP,"by whatever means, "
OP,"let go of me, "
OP,Take my revolution. 
Title,Utena ~ La Fillette Revolutionnaire 
OP,"In the sunny garden, we held each other's hands,"
OP,"drew close together and soothed each other with the words,"
OP,"""Neither of us will ever fall in love again."" "
OP,Everytime 
OP,Into this photograph of us 
OP,"smiling cheek to cheek, "
OP,"I took a bit of loneliness, "
OP,and crammed it inside. 
OP,Revolution! 
OP,"Even in my dreams, even through my tears, "
OP,"even though I'm being hurt, "
OP,"reality is approaching now, frantically. "
OP,What I want now is to find out 
OP,"just where I belong, "
OP,"and my self-worth, up through today. "
OP,"Heroically, I'll throw away "
OP,"my clothes 'til I'm nude, "
OP,"like the roses dancing all around me, whirling free."
OP,But if the two of us should get split up 
OP,"by whatever means, "
OP,"I swear to you, I will change the world."
Wakaba,I've waited to meet you for a very long time.
Wakaba,I was born to meet you. 
Wakaba,"Isn't that right, my prince? "
Utena,You look happy. Did something good happen to you?
Wakaba,"Yep, something good happened! "
Wakaba,Ta-da! 
Wakaba,"Making my dearest, dearest Utena-sama a pretty lunch like this, I'm so happy!"
Utena,"You sure are an ordinary girl, Wakaba. "
Utena,I'm sure you'll make a good bride. 
Wakaba,You bet! You bet! 
Utena,This octopus-shaped wiener is a superb piece of work!
Wakaba,"Yep! ""Aaah..."" "
Utena,Aaah... 
Tatsuya,Uh... 
Tatsuya,"Uhm, nice to meet you. My name is Kazami Tatsuya, of Class D, Grade 8."
Utena,Oh. 
Tatsuya,"Tenjou-san, please read this. "
Letter,Tenjou Utena-sama 
Wakaba,"Kazami Tatsuya of Class D, Grade 8. "
Utena,"Wakaba! Sorry, don't feel bad. "
Tatsuya,No. 
Wakaba,Kazami Tatsuya? 
Utena,"But, to me, stuff like this... "
Wakaba,"Wah, Kazami Tatsuya! "
Tatsuya,Yes? 
Wakaba,"I remember! You're Prince Onion, aren't you?"
Utena,P- Prince Onion? 
Wakaba,"Hey, it's me! I was with you in elementary school. Shinohara Wakaba!"
Tatsuya,"Um, Wakaba? "
Wakaba,It's been a long time! 
Wakaba,"I never knew you were in this academy, too."
Wakaba,I thought this name looked really familiar to me.
Wakaba,"I thought, ""Could it be deja vu?"" But no wonder it looked so familiar."
Title,Song of the Fallen Kingdom 
Utena,"So, what is Prince Onion? "
Wakaba,Why do you look so sulky? 
