OP,"Heroically, with bravery"
OP,"I'll go on with my life, "
OP,"just a long, long time. "
OP,But if the two of us should get split up 
OP,"by whatever means, "
OP,"let go of me, "
OP,Take my revolution. 
Title,Utena ~ La Fillette Revolutionnaire 
OP,"In the sunny garden, we held each other's hands,"
OP,"drew close together and soothed each other with the words,"
OP,"""Neither of us will ever fall in love again."" "
OP,Everytime 
OP,Into this photograph of us 
OP,"smiling cheek to cheek, "
OP,"I took a bit of loneliness, "
OP,and crammed it inside. 
OP,Revolution! 
OP,"Even in my dreams, even through my tears, "
OP,"even though I'm being hurt, "
OP,"reality is approaching now, frantically. "
OP,What I want now is to find out 
OP,"just where I belong, "
OP,"and my self-worth, up through today. "
OP,"Heroically, I'll throw away "
OP,"my clothes 'til I'm nude, "
OP,"like the roses dancing all around me, whirling free."
OP,But if the two of us should get split up 
OP,"by whatever means, "
OP,"I swear to you, I will change the world. "
Utena,It feels so good to have lunch outdoors for a change.
Wakaba,You bet! You bet! 
Wakaba,"I'm so smart to suggest it, aren't I? "
Wakaba,Here here here... 
Wakaba,"See, I made some for you too. "
Utena,But I... 
Wakaba,"No way. Such a tasteless lunch would be boring, right?"
Wakaba,"Instead of that, have some of this lunch full of my love for Utena-sama!"
Wakaba,Look... Look! LOOK! 
Utena,Yeah... 
Wakaba,I'm so glad! 
Utena,Cut it out already! 
Title,Graceful and Ruthless; The One Who Picks the Flower
Wakaba,"Now, don't be too surprised! Tah-dah! "
Wakaba,"Basically these are prepackaged food, but the forms look super-pretty, don't they?"
Utena,"Well, love or not, there's no doubt they look delicious."
Utena,"Thanks, Wakaba. "
Wakaba,All right! 
Wakaba,Now that makes my cooking effort pay off!
Wakaba,"That's just like you, Wakaba-chan! Well done!"
Anthy,Utena-sama... 
Anthy,"Would you take a look at my lunch, too? "
Utena,If it isn't shaved ice again... 
Anthy,Here. 
Utena,"Wow, that's quite a lot. "
Wakaba,Impressive... 
Anthy,"Please, have some. "
Utena,The first layer is... 
Wakaba,Takoyaki... aren't they? 
Anthy,Yes. 
Utena,And the second layer... 
Wakaba,"Yakisoba... okay, okay... "
Anthy,"It looks delicious, doesn't it? "
Utena,The third layer is... 
Anthy,"Oh, my! "
Utena,"Well, what do you know! Pretty normal, although it's like food from a temple festival or something."
Wakaba,"""Pretty normal?"" What kind of lunch were you expecting?"
Utena,"Uh, let's talk about it after we eat. "
Miki,What do you see? 
Touga,"Oh, it's you. "
