OP,"Heroically, with bravery"
OP,"I'll go on with my life, "
OP,"just a long, long time. "
OP,But if the two of us should get split up
OP,"by whatever means, "
OP,"let go of me, "
OP,Take my revolution. 
Title,Utena ~ La Fillette Revolutionnaire 
OP,"In the sunny garden, we held each other's hands,"
OP,"drew close together and soothed each other with the words,"
OP,"""Neither of us will ever fall in love again."""
OP,Everytime 
OP,Into this photograph of us 
OP,"smiling cheek to cheek, "
OP,"I took a bit of loneliness, "
OP,and crammed it inside. 
OP,Revolution! 
OP,"Even in my dreams, even through my tears, "
OP,"even though I'm being hurt, "
OP,"reality is approaching now, frantically. "
OP,What I want now is to find out 
OP,"just where I belong, "
OP,"and my self-worth, up through today. "
OP,"Heroically, I'll throw away "
OP,"my clothes 'til I'm nude, "
OP,"like the roses dancing all around me, whirling free."
OP,But if the two of us should get split up
OP,"by whatever means, "
OP,"I swear to you, I will change the world. "
voice,Once upon a time... 
voice,...there was a princess grieving over the deaths of her mother and father.
voice,Before this princess there appeared a prince traveling upon a white horse.
voice,"His appearance gallant, and his smile gentle, the prince enveloped the princess"
voice,"in the scent of roses, and wiped away her tears."
voice,"""Little one bearing up alone under grief, "
voice,"please lose not thy strength and nobility when thou growest up."""
voice,"""As a token of this day, please retain this."""
voice,"""Pray, shall we meet once more?"" "
voice,"""This ring should guide thee to me."" "
voice,Was the ring from the prince meant as an engagement ring?
voice,"That part was good, "
voice,"but because of the strength of her admiration for the prince,"
voice,the princess made up her mind to become a prince herself!
voice,But is that really good for her? 
Title,The Great Curry High-Trip 
Keiko,"Nanami-sama, "
Keiko,"8th Grade, Class A, has started cooking practice, as scheduled."
Nanami,So it appears. 
Nanami,And what we were discussing earlier...? 
Keiko,"Yes, ma'am, I just made the substitution. "
Keiko,"100X curry, an Indian specialty hot enough to make you breathe fire."
Nanami,Excellent. 
Nanami,"Watch out, Tenjou Utena and Himemiya Anthy."
Nanami,I'll soon have you begging for mercy. 
Nanami,This will be your punishment for trying to tempt my brother!
Keiko,Nanami-sama! 
Nanami,"Be quiet, it's getting good now. "
Keiko,"I'm sorry, but, um.. "
Nanami,What? 
Aiko,The substitution wasn't for 100X curry... 
Keiko,"It appears to be for super spicy 900 Billion X curry,"
Keiko,so hot it will blast you to smithereens and make phantom elephants trumpet loudly.
Nanami,Phantom... smithereens? 
Nanami,No way... 
Touga,"If the egg's shell does not break, the chick will die without being born."
Touga,We are the chick; the egg is the world. 
