 OP,"Heroically, with bravery"
OP,"I'll go on with my life, "
OP,"just a long, long time. "
OP,But if the two of us should get split up
OP,"by whatever means, "
OP,"let go of me, "
OP,Take my revolution. 
Title,Utena - La Fillette Revolutionnaire 
OP,"In the sunny garden, we held each other's hands,"
OP,"drew close together and soothed each other with the words,"
OP,"""Neither of us will ever fall in love again."""
OP,Everytime 
OP,Into this photograph of us 
OP,"smiling cheek to cheek, "
OP,"I took a bit of loneliness, "
OP,and crammed it inside. 
OP,Revolution! 
OP,"Even in my dreams, even through my tears, "
OP,"even though I'm being hurt, "
OP,"reality is approaching now, frantically. "
OP,What I want now is to find out 
OP,"just where I belong, "
OP,"and my self-worth, up through today. "
OP,"Heroically, I'll throw away "
OP,"my clothes 'til I'm nude, "
OP,"like the roses dancing all around me, whirling free."
OP,But if the two of us should get split up
OP,"by whatever means, "
OP,"I swear to you, I will change the world. "
Girl,Utena-sama!
Girl,Good morning! 
Utena,Morning! 
Girl,She's so cool! 
Nameplate,Ohtori Academy Junior/Senior High School
Title,For Whom the Rose Smiles 
Utena,Morning! 
Girl,Morning! 
Boy,Someone's love letter got posted here. 
Boy,"hmm... let's see... ""and in my dreams, I was dancing with you, Saionji-sama."""
Utena,"Morning, Wakaba! "
Utena,"That's a change, you reading a book. "
Utena,"What's it called, huh? "
Wakaba,For a long time... 
Wakaba,"the heroine has a secret crush on someone,"
Wakaba,"but ends up with a broken heart. Luckily, "
Wakaba,the next day another guy appears and they get married.
Wakaba,"When I first read it, I thought, ""No way! This sucks!"""
Wakaba,But now I love it! 
Wakaba,"Yes! I'm yours, Utena! Utena! Utena! Utena-sama! You're all mine!"
Utena,"Uh, listen, Wakaba... "
Utena,"Would you do me a favor and stop saying things like ""I'm yours?"""
Wakaba,How come? 
Anthy,Good morning. 
touga,"If the egg's shell does not break, the chick will die without being born."
touga,We are the chick; the egg is the world. 
touga,"If the world's shell does not break, we will die without being born."
touga,Break the world's shell! 
"touga,juri",For the sake of revolutionizing the world!
Touga,"Have you received your new letters from the Ends of the World, Councilors?"
Juri,"Yes, we have. "
Touga,We have all been meeting and carrying out the letters' instructions.
Touga,"As it says in this one, Saionji was defeated yesterday."
Touga,And the Rose Bride became engaged to the girl who won the duel.
Juri,Is someone outside the Student Council receiving letters from the Ends of the World?
Touga,Who's to say? 
Touga,"However, she WAS wearing the Rose Signet. I saw it with my own eyes."
Juri,Who is this girl? 
