Nanami,H-huh?
Nanami,What is it? 
Touga,"What's up, Nanami? "
Nanami,"Oh, nothing! "
Nanami,Was I dreaming? 
Nanami,An egg. 
Nanami,Don't tell me...that I... 
Nanami,N-no...it couldn't be... 
Nanami,NOOOOOO!!!!! 
title,"""Nanami's Egg"" "
Tsuwabuki,Let's see...apparently third period P.E. has been changed to females-only health ed.
Tsuwabuki,"And regarding today's lunch, what would you like to eat?"
Tsuwabuki,"I thought the same-old same-old would be boring at the cafeteria, so I was thinking of havinga sandwich on the patio..."
Nanami,"Keep calm...keep calm, Nanami! "
Nanami,I've never heard of humans laying eggs before.
Nanami,That's right. This must be somebody's plot to bring about my downfall.
shadow,"Good grief, Nanami-san laid an egg? "
shadow,I can't believe it! 
shadow,Totally! Nanami-san's like some alien child or something.
Nanami,Noooo!! 
Tsuwabuki,"What's wrong, Nanami-san? "
Nanami,"Oh, nothing really... "
Utena,"Geez, I'm sorry Nanami! That went farther than I thought it would..."
Tsuwabuki,"Oh, good morning Tenjou-san. "
Utena,Good morning. 
Nanami,"Hey! Be more careful! What if it got broken?! Broken, you hear!"
Nanami,That's so dangerous! I won't stand for it!
Utena,"""Broken""? Break what? "
Utena,Hey! Break what? 
Nanami,E....err..... 
Nanami,No way...could she be... 
Nanami,The egg...my egg...! 
Utena,"What's this? Hey Nanami, what's up with carrying around that egg?"
Tsuwabuki,"Oh Nanami-san, how could you carry around an egg like that?"
Utena,Don't tell me you laid that yourself? 
Tsuwabuki,"Oh Nanami-san, you actually laid an egg..."
Utena,That means she's an alien! 
Tsuwabuki,Oh Nanami-san... that makes you an alien!
Nanami,Noooo!!! 
Utena,Is she feeling sick or something? 
Tsuwabuki,"No, she's been like this all morning. "
Tsuwabuki,"Nanami-san, are you really okay? "
Tsuwabuki,There's something wrong with you this morning.
Utena,Hmmm...she doesn't seem to have a fever... 
Utena,"Ah, now her temperature's rising! "
Nanami,Shut up!! A friggin' she-male like you would never understand!!
Tsuwabuki,Wait! Nanami-san...! 
Utena,"""She-male""? "
Miki,Hmmm. It certainly is a strange egg. 
Miki,It certainly doesn't seem to be from a bird or a reptile...
Miki,"Moreover, it's a a fresh, just-born-this-morning, newborn egg too."
Nanami,"Fresh, just-born-this-morning? "
Miki,Where'd you get this egg? 
Nanami,"Well, I... "
Miki,What?! You laid this egg? 
Miki,No way... It's impossible. 
Miki,There's no way a human could- that's it!
Miki,"So, Nanami-kun was an alien! I see, I see!"
Nanami,Stop it!!!!!! 
Nanami,I can't say...even to Miki...anything but this...
Miki,What's wrong? 
Nanami,"Hey Micky. What if, just if mind you, a certain girl laid that egg..."
Miki,A girl? 
Nanami,"Yes, a girl. "
Miki,Hmm...what an interesting thing to say. 
Miki,It's true that there are mammals that lay eggs...
Nanami,There are?! 
Miki,"Yeah. But, I've never heard of a girl laying eggs."
Miki,Huh? Nanami-kun? 
Nanami,I had no idea. There really are people in this world who lay eggs...
Nanami,How marvelous! 
Keiko,"Oh, Nanami-sama. "
Yuuko,What're you doing there? 
Eiko,You look kind of pale. 
Nanami,"I swear, you don't know the half of it! I wake up first thing in the morning and what do I find-"
