OP,"Heroically, with bravery"
OP,"I'll go on with my life, "
OP,"just a long, long time. "
OP,But if the two of us should get split up
OP,"by whatever means, "
OP,"let go of me, "
OP,Take my revolution. 
Title,Utena ~ La Fillette Revolutionnaire 
OP,"In the sunny garden, we held each other's hands,"
OP,"drew close together and soothed each other with the words,"
OP,"""Neither of us will ever fall in love again."""
OP,Everytime 
OP,Into this photograph of us 
OP,"smiling cheek to cheek, "
OP,"I took a bit of loneliness, "
OP,and crammed it inside. 
OP,Revolution! 
OP,"Even in my dreams, even through my tears, "
OP,"even though I'm being hurt, "
OP,"reality is approaching now, frantically. "
OP,What I want now is to find out 
OP,"just where I belong, "
OP,"and my self-worth, up through today. "
OP,"Heroically, I'll throw away "
OP,"my clothes 'til I'm nude, "
OP,"like the roses dancing all around me, whirling free."
OP,But if the two of us should get split up
OP,"by whatever means, "
OP,"I swear to you, I will change the world. "
Utena,I... lost... 
Touga,"Though you pose as a prince, in the end you're just a girl."
Touga,"Whatever you were expecting, your expectations could not be fulfilled."
Touga,"Well, I think this is a good chance for you to return to being a normal girl, don't you?"
Anthy,Take it easy... Tenjou-san 
Teacher,Tenjou-san? Tenjou Utena-san? 
Teacher,Tenjou-san? Tenjou Utena-san? 
Girl,It looks like she's absent today. 
Title,Perhaps for Friendship's Sake 
plate,Tenjou Utena 
Wakaba,Utena... 
Utena,It's open. 
Wakaba,"Hey hey, why are you staying home from school?"
Wakaba,Could it be a cold? 
Wakaba,"Let me see, no, no fever, your tonsils aren't swollen..."
Wakaba,Pulse is normal... My diagnosis is that you're just playing hooky.
Wakaba,"Oh, by the way, where's Himemiya-san? "
Utena,Well... 
Wakaba,Did you have a fight or something? 
Utena,Something like that. 
Wakaba,Hmm... 
Wakaba,"So, what was really wrong today? "
Utena,It's nothing. 
Wakaba,If it's nothing then why were you absent?
Wakaba,Utena? 
Wakaba,"Ah, what is this? It's horrible! "
Utena,"Oh, I just caught it on something. "
Wakaba,Shall I mend it for you? 
Utena,Yeah... 
Utena,"But never mind, I've got another uniform. "
Girl,"Hey, hey, that's Tenjou-sempai, isn't it?"
Girl,"That look suits her, too. "
Girl,I like this look better. 
Wakaba,It's surprisingly popular. 
Utena,Yeah. 
Wakaba,"It looks like you like this uniform, too."
Utena,"Yeah, well, this is normal. "
Utena,I'm going to wear this from now on. 
Wakaba,What? 
Anthy,Good morning. 
Wakaba,Morning. 
Utena,"Morning, Himemiya. "
