OP,"Heroically, with bravery"
OP,"I'll go on with my life, "
OP,"just a long, long time. "
OP,But if the two of us should get split up
OP,"by whatever means, "
OP,"let go of me, "
OP,Take my revolution. 
Title,Utena - La Fillette Revolutionnaire 
OP,"In the sunny garden, we held each other's hands,"
OP,"drew close together and soothed each other with the words,"
OP,"""Neither of us will ever fall in love again."""
OP,Everytime 
OP,Into this photograph of us 
OP,"smiling cheek to cheek, "
OP,"I took a bit of loneliness, "
OP,and crammed it inside. 
OP,Revolution! 
OP,"Even in my dreams, even through my tears, "
OP,"even though I'm being hurt, "
OP,"reality is approaching now, frantically. "
OP,What I want now is to find out 
OP,"just where I belong, "
OP,"and my self-worth, up through today. "
OP,"Heroically, I'll throw away "
OP,"my clothes 'til I'm nude, "
OP,"like the roses dancing all around me, whirling free."
OP,But if the two of us should get split up
OP,"by whatever means, "
OP,"I swear to you, I will change the world. "
voice,Once upon a time... 
voice,...there was a princess grieving over the deaths of her mother and father.
voice,Before this princess appeared a prince traveling upon a white horse.
voice,"His appearance gallant, and his smile gentle, the prince enveloped the princess"
voice,"in the scent of roses, and wiped away her tears."
voice,"""Little one bearing up alone under grief, "
voice,"please lose not thy strength and nobility when thou growest up."""
voice,"""As a token of this day, please retain this."""
voice,"""Pray, shall we meet once more?"" "
voice,"""This ring should guide thee to me."" "
voice,Was the ring from the prince meant as an engagement ring?
voice,"That part was good, "
voice,"but because of the strength of her admiration for the prince,"
voice,the princess made up her mind to become a prince herself!
voice,But is that really good for her? 
Title,The Rose Bride 
Wakaba,It's late... 
Wakaba,"Man, how much longer should I have to wait?"
Wakaba,I'm not going to be late the beginning of the new term.
Girl,Wakaba! 
Girl,What are you doing over there? 
Wakaba,Waiting to see my boyfriend! 
Girl,Boyfriend? 
Girl,"Ha ha.. guessed you got dumped, then. "
Girl,"Your ""boyfriend"" left the dorm earlier this morning."
Wakaba,"Why, you... how could you?! "
Title,Ohtori Academy Junior and Senior High School
Woman,Tenjou Utena-san. 
Woman,Do you plan to keep on wearing those strange clothes this semester?
Utena,Strange? 
Woman,Strange. 
Utena,All the boys are dressed like I am. 
Woman,You are a girl! 
Woman,So why do you keep on wearing a boy's uniform?
Utena,There's no rule here that says a girl can't wear a boy's uniform.
Utena,No problem then! 
Utena,"So, in that case... "
Woman,"You little... You're going to keep evading me this semester, too, aren't you..."
Crowd,"Go, Utena-sama!! "
Boy,"Sheesh, skunked again... "
